job_title,job_category,employee_residence,experience_level,employment_type,company_location,company_size,salary_in_usd
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,170000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,135000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,145000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,115000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,139810
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,95325
Research Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,278700
Research Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,159300
Machine Learning Engineer,Machine Learning and AI,Canada,Senior,Full-time,Canada,M,226700
Machine Learning Engineer,Machine Learning and AI,Canada,Senior,Full-time,Canada,M,151100
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,247300
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,139700
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,188000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,139000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,150000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,160000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,94000
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,127000
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,65000
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,276000
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,174000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,260000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,136000
Analytics Engineer,Leadership and Management,United States,Executive,Full-time,United States,M,250000
Analytics Engineer,Leadership and Management,United States,Executive,Full-time,United States,M,210000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,188000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,139000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,238000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,176000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,204500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,142200
Data Science Director,Data Science and Research,United States,Executive,Full-time,United States,M,212000
Data Science Director,Data Science and Research,United States,Executive,Full-time,United States,M,190000
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,L,261500
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,L,134500
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,L,239000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,L,122900
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,115000
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,95000
Data Scientist,Data Science and Research,Canada,Senior,Full-time,Canada,M,158500
Data Scientist,Data Science and Research,Canada,Senior,Full-time,Canada,M,115000
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,331640
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,267720
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,180000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,90000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,83000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,66000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,224250
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,121550
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,166000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,73100
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,141298
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,115607
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,109000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,100000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,205400
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,92900
ML Engineer,Machine Learning and AI,United States,Entry-level,Full-time,United States,M,220000
ML Engineer,Machine Learning and AI,United States,Entry-level,Full-time,United States,M,130000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,160000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,110000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,230000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,100000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,M,186030
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,M,110200
Research Engineer,Data Science and Research,United States,Mid-level,Full-time,United States,M,130000
Research Engineer,Data Science and Research,United States,Mid-level,Full-time,United States,M,100000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,242000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,106200
Data Scientist,Data Science and Research,United States,Executive,Full-time,United States,M,220000
Data Scientist,Data Science and Research,United States,Executive,Full-time,United States,M,120000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,258000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,171000
Research Analyst,Data Science and Research,United States,Entry-level,Full-time,United States,M,91200
Research Analyst,Data Science and Research,United States,Entry-level,Full-time,United States,M,58200
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,192000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,178000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,210000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,130000
Research Engineer,Data Science and Research,United States,Entry-level,Full-time,United States,M,160000
Research Engineer,Data Science and Research,United States,Entry-level,Full-time,United States,M,150000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,260000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,136000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,206000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,134000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,180000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,135000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,200000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,120000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,212000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,93300
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,106700
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,57700
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,266400
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,173300
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,125000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,100000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,L,165600
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,L,65800
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,210400
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,170500
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,212000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,93300
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,170000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,160000
